Filer_ID,Filer_NamL,Report_Num,Committee_Type,Rpt_Date,From_Date,Thru_Date,Elect_Date,tblCover_Office_Cd,tblCover_Offic_Dscr,Rec_Type,Form_Type,Tran_ID,Entity_Cd,Payee_NamL,Payee_NamF,Payee_NamT,Payee_NamS,Payee_Adr1,Payee_Adr2,Payee_City,Payee_State,Payee_Zip4,Expn_Date,Amount,Cum_YTD,Expn_ChkNo,Expn_Code,Expn_Dscr,Agent_NamL,Agent_NamF,Agent_NamT,Agent_NamS,Cmte_ID,Tres_NamL,Tres_NamF,Tres_NamT,Tres_NamS,Tres_Adr1,Tres_Adr2,Tres_City,Tres_ST,Tres_ZIP4,Cand_NamL,Cand_NamF,Cand_NamT,Cand_NamS,Office_Cd,Offic_Dscr,Juris_Cd,Juris_Dscr,Dist_No,Off_S_H_Cd,Bal_Name,Bal_Num,Bal_Juris,Sup_Opp_Cd,Memo_Code,Memo_RefNo,BakRef_TID,G_From_E_F,XRef_SchNm,XRef_Match
1362064,Committee against Measure A,000,BMC,12/03/2013,10/28/2013,11/08/2013,11/13/2013,,,EXPN,E,qItPnQvji37c,OTH,USPS Laurel P.O.,,,,,,Oakland,CA,94619,10/28/2013,280.64,280.64,,POS,,,,,,,,,,,,,,,,,,,,,,,,,,City of Oakland Community Facilities District No. 2013-1(Wildfire Prevention District) Measure A,A,CFD No 2013-1 (WPD),O,,,,,,
1362064,Committee against Measure A,000,BMC,12/03/2013,10/28/2013,11/08/2013,11/13/2013,,,EXPN,E,FdCADIx54qQb,OTH,USPS Piedmont Station,,,,,,Oakland,CA,94611,10/28/2013,510.24,694.72,,POS,,,,,,,,,,,,,,,,,,,,,,,,,,City of Oakland Community Facilities District No. 2013-1(Wildfire Prevention District) Measure A,A,CFD No 2013-1 (WPD),O,,,,,,
1362064,Committee against Measure A,000,BMC,12/03/2013,10/28/2013,11/08/2013,11/13/2013,,,EXPN,E,tYQiEHOQJ3qn,OTH,USPS Piedmont Station,,,,,,Oakland,CA,94611,10/28/2013,184.48,694.72,,POS,,,,,,,,,,,,,,,,,,,,,,,,,,City of Oakland Community Facilities District No. 2013-1(Wildfire Prevention District) Measure A,A,CFD No 2013-1 (WPD),O,,,,,,
Pending,Committee against Measure A,001,BMC,11/22/2013,10/21/2013,10/27/2013,11/13/2013,,,EXPN,E,1bdUWfkFFk6b,OTH,PsPrint LLC,,,,,,Oakland,CA,94608,10/21/2013,1426.00,1426.00,,PRT,Printing cards and mailers,,,,,,,,,,,,,,,,,,,,,,,,,City of Oakland Community Facilities District No. 2013-1(Wildfire Prevention District) Measure A,A,CFD No 2013-1 (WPD),O,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,10/31/2013,09/30/2013,10/27/2013,,,,EXPN,E,E101,OTH,Belaire Displays,,,,,,Richmond,CA,94804,10/21/2013,1090.00,0.00,1079,LIT,road signs,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,10/31/2013,09/30/2013,10/27/2013,,,,EXPN,E,E96,OTH,Butterfly Direct,,,,,,Oakland,CA,94607,10/15/2013,3365.29,0.00,1074,LIT,,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,10/31/2013,09/30/2013,10/27/2013,,,,EXPN,E,E98,OTH,In and Out Printing,,,,,,San Leandro,CA,94577,10/21/2013,168.41,0.00,1076,LIT,Remit envelopes,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,10/31/2013,09/30/2013,10/27/2013,,,,EXPN,E,E102,OTH,PayPal,,,,,,,,,10/21/2013,27.18,0.00,0,OFC,PayPal fees,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,10/31/2013,09/30/2013,10/27/2013,,,,EXPN,E,E99,OTH,Political Data  Inc.,,,,,,Burbank,CA,91507,10/21/2013,600.32,0.00,1077,WEB,Bar coded walk list,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,10/31/2013,09/30/2013,10/27/2013,,,,EXPN,E,E97,OTH,Postmaster,,,,,,Oakland,CA,94607,10/15/2013,2430.00,0.00,1075,POS,,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,10/31/2013,09/30/2013,10/27/2013,,,,EXPN,E,E100,IND,Reynolds,Jessica,,,,,Oakland,CA,94610,10/21/2013,256.50,0.00,1078,LIT,fact sheets,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1342709,Derrick H Muhammad for City Council 2012,000,CTL,10/10/2013,01/01/2013,06/30/2013,,,,EXPN,E,E248,OTH,100 Black Men of the Bay Area  Inc,,,,,,Oakland,CA,94607,06/17/2013,500.00,0.00,1077,CVC,,,,,,,,,,,,,,,,Muhammad,Derrick,,,CCM,,CIT,Oakland,3,,,,,S,,,,,,
1342709,Derrick H Muhammad for City Council 2012,000,CTL,10/10/2013,01/01/2013,06/30/2013,,,,EXPN,E,E249,OTH,Kenneth Pon CPA,,,,,,San Leandro,CA,94577,06/30/2013,2463.39,0.00,1078,PRO,,,,,,,,,,,,,,,,Muhammad,Derrick,,,CCM,,CIT,Oakland,3,,,,,S,,,,,,
1342709,Derrick H Muhammad for City Council 2012,000,CTL,10/10/2013,01/01/2013,06/30/2013,,,,EXPN,E,E247,OTH,Martin Luther King Jr Freedom Center,,,,,,Oakland,CA,94606,06/17/2013,200.00,0.00,1076,CVC,,,,,,,,,,,,,,,,Muhammad,Derrick,,,CCM,,CIT,Oakland,3,,,,,S,,,,,,
1342709,Derrick H Muhammad for City Council 2012,000,CTL,10/10/2013,01/01/2013,06/30/2013,,,,EXPN,E,E246,IND,Ricks,Robert,,,,,West Jordan,UT,84088,06/17/2013,240.00,0.00,1075,CNS,,,,,,,,,,,,,,,,Muhammad,Derrick,,,CCM,,CIT,Oakland,3,,,,,S,,,,,,
1342709,Derrick H Muhammad for City Council 2012,000,CTL,10/10/2013,01/01/2013,06/30/2013,,,,EXPN,E,E245,OTH,Sprint,,,,,,Los Angeles,CA,90054,03/25/2013,641.83,0.00,1048,OFC,,,,,,,,,,,,,,,,Muhammad,Derrick,,,CCM,,CIT,Oakland,3,,,,,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,10/07/2013,07/01/2013,09/29/2013,,,,EXPN,E,E93,OTH,Highlands Country Club,,,,,,Oakland,CA,94618,07/30/2013,355.00,0.00,1070,FND,Space rental for community meeting,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,10/07/2013,07/01/2013,09/29/2013,,,,EXPN,E,E91,OTH,PayPal,,,,,,,,,08/07/2013,9.19,0.00,0,OFC,Credit Card fee,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,10/07/2013,07/01/2013,09/29/2013,,,,EXPN,E,E90,OTH,PayPal,,,,,,,,,09/13/2013,12.80,0.00,0,OFC,Credit card fee,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,10/07/2013,07/01/2013,09/29/2013,,,,EXPN,E,E94,IND,Piper,Susan,,,,,Oakland,CA,94618,08/08/2013,294.30,0.00,1071,LIT,Fact sheet copies,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,10/07/2013,07/01/2013,09/29/2013,,,,EXPN,E,E95,IND,Piper,Susan,,,,,Oakland,CA,94618,08/16/2013,327.00,0.00,1072,LIT,Fact sheet copies,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1310647,The Oakland Fund for Keep Oakland Firesafe 2013,000,BMC,10/07/2013,07/01/2013,09/29/2013,,,,EXPN,E,E92,IND,Piper,Susan,,,,,Oakland,CA,94618,09/16/2013,30.52,0.00,1073,LIT,Fact Sheets,,,,,,,,,,,,,,,na,na,,,,,,,,,Wildfire Prevention Assessment District,,City of Oakland,S,,,,,,
1303019,Friends of Jody London for School Board,000,CTL,08/26/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,POztuuTjAlUR,IND,London,Jody,,,,,Oakland,CA,94618,01/07/2013,47.00,123.00,,POS,postage,,,,,,,,,,,,,,,London,Jody,,,OTH,School Dist Governing Board Mbr Dist 1,CIT,Oakland,1,,,,,S,,,,,,
1303019,Friends of Jody London for School Board,000,CTL,08/26/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,g6XxvueaWNvD,IND,London,Jody,,,,,Oakland,CA,94618,01/07/2013,76.00,123.00,,CMP,food for volunteers,,,,,,,,,,,,,,,London,Jody,,,OTH,School Dist Governing Board Mbr Dist 1,CIT,Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,LdgLqkUpmlpO,OTH,Laurie J. Earp,,,,,,Oakland,CA,94602,02/20/2013,1044.00,4069.65,,CNS,,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,qYsGkPx1cLuG,OTH,Laurie J. Earp,,,,,,Oakland,CA,94602,02/20/2013,71.55,4069.65,,POS,Expense reimbursement under $500,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,oh2zPYhp9cwb,OTH,Laurie J. Earp,,,,,,Oakland,CA,94602,02/20/2013,19.08,4069.65,,LIT,,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,yZCoQVdONrWy,OTH,League of Women Voters of Oakland,,,,,,Oakland,CA,94612,03/05/2013,100.00,100.00,,CVC,,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,2QDYi7ePcdE6,OTH,The Next Generation,,,,,,Oakland,CA,94612,03/27/2013,3000.00,883.00,,CNS,,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,azbRpsLIPnZS,COM,National Women's Political Caucus Alameda North PAC,,,,,,Oakland,CA,94610,04/28/2013,150.00,150.00,,CTB,,,,,,841463,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,xhSMwqdkVp2W,OTH,East Bay Housing Organizations,,,,,,Oakland,CA,94607,05/10/2013,250.00,250.00,,CVC,,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,DbdU7PsjrgOM,OTH,Mikko Design,,,,,,Alameda,CA,94501,05/29/2013,204.50,204.50,,LIT,,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,T1HMM2GTlUSU,OTH,The Next Generation,,,,,,Oakland,CA,94612,05/31/2013,507.43,883.00,,PHO,Expense reimbursement,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,MhcgSCH6Nnp5,OTH,Sears Credit Cards,,,,,,Columbus,OH,43228,06/03/2013,28.31,206.31,,,Credit card fees,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,LZ5cekrpClcK,OTH,Sears Credit Cards,,,,,,Columbus,OH,43228,06/03/2013,178.00,206.31,,MTG,,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,Q1jvOtZusElx,OTH,Laurie J. Earp,,,,,,Oakland,CA,94602,06/18/2013,63.75,4069.65,,FND,Expense reimbursement under $500,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,RYrClZj3DUNG,OTH,Laurie J. Earp,,,,,,Oakland,CA,94602,06/18/2013,568.98,4069.65,,FND,Expense reimbursement,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,KQqM3r6I8oZ1,OTH,Laurie J. Earp,,,,,,Oakland,CA,94602,06/18/2013,115.00,4069.65,,POS,Expense reimbursement under $500,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,LRFQBGiUsQEs,OTH,Laurie J. Earp,,,,,,Oakland,CA,94602,06/18/2013,1733.85,4069.65,,CNS,,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,Ruho3IWvnG1V,OTH,Laurie J. Earp,,,,,,Oakland,CA,94602,06/18/2013,453.44,4069.65,,LIT,Expense reimbursement under $500,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,xNpu6Oks4Gcp,OTH,The Next Generation,,,,,,Oakland,CA,94612,06/18/2013,700.00,883.00,,CNS,,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,VSGUOliFeOP6,OTH,The Next Generation,,,,,,Oakland,CA,94612,06/18/2013,2567.81,883.00,,CNS,,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,nbmE9l5W5loV,OTH,Oakland Rising - Movement Strategy Center,,,,,,Oakland,CA,94612,06/19/2013,100.00,100.00,,CVC,,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,lAFmfJY4as9s,OTH,The Next Generation,,,,,,Oakland,CA,94612,06/28/2013,183.00,883.00,,WEB,Expense reimbursement under $500,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1343715,Dan Kalb for City Council 2012,000,CTL,08/02/2013,01/01/2013,06/30/2013,,,,EXPN,E,jqhMwck7821k,OTH,"Democracy Engine, LLC",,,,,,Washington,DC,20011,06/30/2013,111.08,111.08,,,Online contribution fees,,,,,,,,,,,,,,,Kalb,Dan,,,OTH,City Council Member - District 1,OTH,City of Oakland,1,,,,,S,,,,,,
1342882,Oakland First,000,RCP,08/02/2013,01/01/2013,06/30/2013,06/04/2013,,,EXPN,E,6LP8w4OUqgnF,OTH,PMB,,,,,,Oakland,CA,94610,01/04/2013,75.00,150.00,,POS,postal and messenger services,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,
1342882,Oakland First,000,RCP,08/02/2013,01/01/2013,06/30/2013,06/04/2013,,,EXPN,E,hkhaRBNP3Klq,OTH,PMB,,,,,,Oakland,CA,94610,04/09/2013,75.00,150.00,,POS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,F2PSMwQOs1JT,OTH,Mail Chimp,,,,,,Atlanta,GA,30318,01/02/2013,50.00,240.00,,WEB,Monthly newsletter subscription,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,zkRS7AtTinoD,OTH,In and Out Printing,,,,,,San Leandro,CA,94577,01/04/2013,212.55,212.55,,CMP,Remit Envelops,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,fMegAV3diHcV,OTH,Krishna Copy,,,,,,Berkeley,CA,94704,01/04/2013,118.54,309.29,,MTG,Programs for inauguration service,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,OYhKT7Lq83M1,OTH,Evergreen Missionary Baptist Church,,,,,,Oakland,CA,94609,01/05/2013,275.00,275.00,,MTG,"Use of church, sound tech, janitorial and kitchen aide",,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,55EonrpN3mKj,IND,Flemming,Curtis,,,,,oakland,CA,94609,01/05/2013,500.00,500.00,,PRT,News paper ad for inauguration service,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,QIkKyPmZ4hN9,OTH,Smart and Final,,,,,,Oakland,CA,94612,01/05/2013,51.15,224.48,,MTG,Food for Inaugural service,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,jLom7mm2s9U9,IND,Cook,Brigitte,,,,,Oakland,CA,94608,01/06/2013,111.40,111.40,,MTG,Reimbursement for items purchased for Inauguration event,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,VfomsYikLfQZ,OTH,Cerruti Cellars,,,,,,Oakland,CA,94607,01/07/2013,150.00,150.00,,FND,Post Inauguration celebration,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,5Vlc3jJpAAE4,OTH,Attitudinal Healing Connection,,,,,,Oakland,CA,94608,01/10/2013,500.00,500.00,,CVC,Donation for annual Martin Luther King Jr. community event,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,lyFkOUV4OL3v,OTH,League of California Cities,,,,,,Sacramento,CA,95814,01/10/2013,550.00,550.00,,MTG,Training meeting for newly elected city and state officials,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,Pxe9nulngr3R,IND,Clifford,Tom,,,,,Oakland,CA,94609,01/15/2013,5000.00,10000.00,,CNS,Campaign consultant,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,gXD7Ng3lLmPh,OTH,Embassy Suites Hotel,,,,,,Sacramento,CA,95814,01/17/2013,461.90,461.90,,TRC,Attendance at mandatory training in State capital,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,JGTdeCGsW9YW,IND,Williams,maurice,,,,,Oakland,CA,94612,01/18/2013,275.00,275.00,,LIT,Designs plus late fee,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,c2F3bTW473oX,OTH,Smart and Final,,,,,,Oakland,CA,94612,01/21/2013,128.77,224.48,,MTG,Supplies for meeting,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,A4ZTNDMiXqqZ,OTH,Mail Chimp,,,,,,Atlanta,GA,30318,02/04/2013,30.00,240.00,,WEB,Web hosting for monthly newsletter,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,44PqjPGoWdis,OTH,Autumn Press,,,,,,Berkeley,CA,94710,02/05/2013,2750.25,2750.25,,LIT,Literature and mailing,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,soaiO5Ayecxw,IND,Farmer,Casey,,,,,Oakland,CA,94607,02/05/2013,3500.00,3500.00,,CNS,Campaign manager,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,57Fe2ojQsSDS,OTH,BevMo,,,,,,Oakland,CA,94607,02/14/2013,118.23,118.23,,MTG,Staff team building,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,zLADzqsAzb3S,OTH,Mail Chimp,,,,,,Atlanta,GA,30318,03/04/2013,30.00,240.00,,WEB,Web hosting for monthly newsletter,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,fGAiEXMMDxfZ,OTH,Smart and Final,,,,,,Oakland,CA,94612,03/09/2013,44.56,224.48,,MTG,Food for Public Safety Town Hall Mtg,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,cZfUFeYfkryR,OTH,United States Post Office,,,,,,Oakland,CA,94612,03/12/2013,106.10,106.10,,OFC,Post office box,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,TcavvP1oYyJU,IND,Clifford,Tom,,,,,Oakland,CA,94609,03/16/2013,5000.00,10000.00,,CNS,Campaign consultant,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
1342416,Committee to Elect Lynette Gibson-McElhaney for Council 2012,000,CTL,08/01/2013,01/01/2013,06/30/2013,11/06/2012,,,EXPN,E,9xeZ98dowwyL,OTH,Mail Chimp,,,,,,Atlanta,GA,30318,04/02/2013,30.00,240.00,,WEB,Web hosting for monthly newsletter,,,,,,,,,,,,,,,Gibson McElhaney,Lynette,,,CCM,City Council,CIT,District 3,3,,,,,S,,,,,,
